"BUSINESS_NO","COMPANY","MAIL_ADDRESS1","MAIL_ADDRESS2","MAIL_CITY","MAIL_STATE","MAIL_ZIP","LOC_ADDRESS1","LOC_ADDRESS2","LOC_CITY","LOC_STATE","LOC_ZIP","PHONE","FAX","EMERGENCY","BUSINESS_TYPE","SIC_1","SIC_2","SIC_3","OWNERSHIP_TYPE","TAX_ID","RESALE_ID","ST_LIC_NO","ST_LIC_ISS","ST_LIC_EXP","WRKR_COMP","W_COMP_NO","W_COMP_ISS","W_COMP_EXP","NOTES","COMPANY_PRINT_AS","EMPLOYEES","TEXTFIELD1","TEXTFIELD2","TEXTFIELD3","TEXTFIELD4","TEXTFIELD5","TEXTFIELD6","TEXTFIELD7","TEXTFIELD8","CHECKBOX1","CHECKBOX2","CHECKBOX3","CHECKBOX4","CHECKBOX5","CHECKBOX6","CHECKBOX7","CHECKBOX8","TAG","CLASSIFICATION","EMAIL","OWNER_NAME","SITE_STREETID","SITE_NUMBER","SITE_STREETNAME","SITE_UNIT_NO","SITE_CITY","SITE_STATE","SITE_ZIP","SITE_ALTERNATE_ID","SITE_GEOTYPE","SITE_APN","SITE_LOT_NO","SITE_BLOCK","SITE_TRACT","SITE_SUBDIVISION","SITE_DESCRIPTION","LIAB_CARRIER","LIAB_NO","LIAB_ISS","LIAB_EXP","DEFAULT_INSPECTOR","LOCKID","RECORDID","LOC_RECORDID","DEPOSITTYPE","HISTORICAL_APN","BUSINESS_SUBTYPE","FEES_CHARGED","FEES_PAID","BALANCE_DUE","REFERENCE_NO","update_originator_id","update_timestamp","create_timestamp","insert_originator_id"
"13406","ROMSTAR CONSTRUCTION INC","3547 PINEHILL WAY","","Antelope","CA","95843","3547 PINEHILL WAY","","Antelope","CA","95843","9163701914","","9169128390","CONTRACTOR","","","","SOLE PROPRIETORSHIP","","","986144","","","","","","","","","","986144","A,B,C10,C33,C15,C54","01/31/2024","","","","","","","","","","","","","","","","florin.ungur916@gmail.com","Mike Ungureanu","","3547","PINEHILL WAY","","Antelope","CA","95843","","","","","","","","","","","","","","","MAN:2202161204257569","","","","GENERAL","298.44","228.72","69.719999999999999","","0","00000000B4B8DC5D","2776752127","0"
"13412","Impressive Exteriors","4095 DELMAR AVE #1","","Rocklin,","CA","95677","4095 DELMAR AVE #1","","Rocklin,","CA","95677","9164377579","","","CONTRACTOR","1793","","","CORPORATION","973585","973585","CA","","","","","","","","IMPRESSIVE EXTERIORS","","9738585","B,C17","06/30/2022","","","","","","","","","","","","","","","","DAVIDTROSPER@GMAIL.COM","","","4095","DELMAR AVE #1","","Rocklin,","CA","95677","","","","","","","","","","","","","","","MAN:2202230203544012","","","","GENERAL","298.44","228.72","69.719999999999999","","0","00000000B4B8DFDE","2781552448","0"
"13417","ACME GLASS CO. INC","2499 MARTIN ROAD SUITE C","","FAIRFIELD,","CA","94534","2499 MARTIN ROAD SUITE C","","FAIRFIELD","CA","7074223626","7074223626","","","CONTRACTOR","1793","","","CORPORATION","","","274529","","","","","","","","ACME GLASS CO. INC","","274529","C17","5/31/2023","","","","","","","","","","","","","","","","","ERIC WORTMAN","","2499","MARTIN ROAD SUITE C","","FAIRFIELD","CA","7074223626","","","","","","","","","","","","","","","MAN:2203010226451714","","","","CONSTRUCTION","298.44","228.72","69.719999999999999","","0","00000000B4B97F4C","2786911555","0"
"13414","TEKTON CONSTRUCTION LLC","1015 WOODVALE DRIVE","","Dixon,","CA","95620","1015 WOODVALE DRIVE","","Dixon,","CA","95620","5303839731","","","CONTRACTOR","1521","","","LIMITED LIABILITY CORPORATION","","","CA","","","","","","","","TEKTON CONSTRUCTION LLC","","1068577","B","09/30/2022","","","","","","","","","","","","","","","","","DAVID HILL","","1015","WOODVALE DRIVE","","Dixon,","CA","95620","","","","","","","","","","","","","","","MAN:2203010807000113","","","","CONSTRUCTION","298.44","228.72","69.719999999999999","","0","00000000B4B8E08D","2786483677","0"
"13421","BAM CONSTRUCTION SERVICES INC","5124 BOMBER LN STE 130","","MCCLELLAN","CA","95652","5124 BOMBER LN STE 130","","MCCLELLAN","CA","95652","9156800894","","","CONTRACTOR","1521","","","CORPORATION","","","986191","","","","","","","","BAM CONSTRUCTION SERVICES INC.","","986191","B","08/31/2023","","","","","","","","","","","","","","","","ANDREY@BAM916.COM","ANDREY BOYKO","","5124","BOMBER LN STE 130","","MCCLELLAN","CA","95652","","","","","","","","","","","","","","","MAN:2203040305497930","","","","GENERAL","298.44","228.72","69.719999999999999","","0","00000000B4BA7CC3","2790310975","0"
"13424","MODERN BATHS & KITCHENS","1243 EAST BEAMER ST","STE B","Woodland","CA","95776","1243 EAST BEAMER ST STE B","","Woodland","CA","95776","5306315774","","","CONTRACTOR","1743","","","LIMITED LIABILITY CORPORATION","","","","","","","","","","","MODERN BATHS & KITCHENS","","965999","C54","09/30/2023","","","","","","","","","","","","","","","","KITCHENSMBK@GMAIL.COM","PABLO MENDOZA JR.","","1243","EAST BEAMER ST STE B","","Woodland","CA","95776","","","","","","","","","","","","","","","MAN:2203160802338397","","","","CONSTRUCTION","298.44","228.72","69.719999999999999","","0","00000000B4BA8136","2798736430","0"
"13429","MUNOZ CONCRETE SERVICES","365 MADDEN CT","","Dixon,","CA","95620","365 MADDEN CT","","Dixon,","CA","95620","9165481883","","","CONTRACTOR","1771","","","SOLE PROPRIETORSHIP","","","","","","","","","","","MUNOZ CONCRETE SERVICES","","982515","C8","04/30/2023","","","","","","","","","","","","","","","","WALLY@MCONCRETE.COM","WALLY MUNOZ","","365","MADDEN CT","","Dixon,","CA","95620","","","","","","","","","","","","","","","MAN:2203180136104045","","","","CONSTRUCTION","298.44","228.72","69.719999999999999","","0","00000000B4BA8306","2801249497","0"
"13434","Golden State Construction & Framing, Inc","1240 N 9th Street","Suite 3","MODESTO","CA","95350","1240 N. 9th street suite 3","","MODESTO","CA","95350","","","","CONTRACTOR","1542","","","CORPORATION","","","","","","","","","","","Golden State Construction & Framing, Inc","","880563","B","03/31/2023","","","","","","","","","","","","","","","","","Golden State Construction & Franing, Inc.","","1240","N. 9th street suite 3","","MODESTO","CA","95350","","","","","","","","","","","","","","","MAN:2203230253131643","","","","CONSTRUCTION","298.44","228.72","69.719999999999999","","0","00000000B4BA853C","2805548616","0"
"13436","GTI Solar  Construction","19271 Granola way","","COTTONWOOD","CA","96022","19271 Granola way","","COTTONWOOD","CA","96022","5302272101","","","CONTRACTOR","1521","","","PARTNERSHIP","","","","","","","","","","","GTI Solar Construction","","1004696","B","06/30/2023","","","","","","","","","","","","","","","","heather@gtisolar.com","David Sauder","","19271","Granola way","","COTTONWOOD","CA","96022","","","","","","","","","","","","","","","MAN:2203300811247775","","","","GENERAL","298.44","228.72","69.719999999999999","","0","00000000B4BAB520","2811085279","0"
"13444","CREEK LINE CONSTRUCTION LLC","1243 E. BEAMER ST","","Woodland","CA","95776","1243 E. BEAMER ST.","","Woodland","CA","95776","5306315774","","","CONTRACTOR","1522","","","LIMITED LIABILITY CORPORATION","","","","","","","","","","","CREEK LINE CONSTRUCTION, LLC","","1089825","B","04/30/2024","","","","","","","","","","","","","","","","KITCHENSMBK@GMAIL.COM","PABLO H. MENDOZA","","1243","E. BEAMER ST.","","Woodland","CA","95776","","","","","","","","","","","","","","","MAN:2204120943231451","","","","GENERAL","298.44","228.72","69.719999999999999","","0","00000000B4B43B2D","2823927393","0"
"13446","RAINY DAY ROOFING","9295 E. 9TH STREET","","Rancho Cucamonga","CA","91730","9295 E. 9TH STREET","","Rancho Cucamonga,","CA","91730","9515822410","","","CONTRACTOR","","","","CORPORATION","","","","","","","","","","","RAINY DAY ROOFING","","974439","C39","06/30/2022","","","","","","","","","","","","","","","","","JEFFREY FANNING","","9295","E. 9TH STREET","","Rancho Cucamonga,","CA","91730","","","","","","","","","","","","","","","MAN:2204150357195778","","","","ROOFING","298.44","228.72","69.719999999999999","","0","00000000B4B43D57","2830259981","0"
"13452","LAMOREE CONSTRUCTION","36140 CR 20","","WOODLAND","CA","95695","36140 CR 20","","WOODLAND","CA","95695","5303049225","","","CONTRACTOR","1521","","","SOLE PROPRIETORSHIP","","","","","","","","","","","LAMOREE CONSTRUCTION","","1047846","B","12/31/2022","","","","","","","","","","","","","","","","","JAYSON LAMOREE","","36140","CR 20","","WOODLAND","CA","95695","","","","","","","","","","","","","","","MAN:2204261038333587","","","","CONSTRUCTION","298.44","228.72","69.719999999999999","","0","00000000B4B4405E","2838423479","0"
"13458","KODIAK ROOFING & WATERPROOFING CO.","8825 WASHINGTON BLVD","STE. 100","Roseville","CA","95678","8825 WASHINGTON BLVD STE. 100","","Roseville","CA","95678","9162531900","","","CONTRACTOR","1761","","","CORPORATION","","","","","","","","","","","KODIAK ROOFING & WATER PROOFING CO.","","732770","B, C39","02/28/23","","","","","","","","","","","","","","","","APAYABLE@KODIAKROOFING.COM","","","8825","WASHINGTON BLVD STE. 100","","Roseville","CA","95678","","","","","","","","","","","","","","","MAN:2205040213310398","","","","ROOFING","298.44","228.72","69.719999999999999","","0","00000000B536EE2E","2847814891","0"
"13457","AIR PLUS","8420 MARIPOSA AVE","","CITRUS HEIGHTS","CA","95610","8420 MARIPOSA AVE","","CITRUS HEIGHTS","CA","95610","9167538258","","","CONTRACTOR","1522","","","SOLE PROPRIETORSHIP","","","","","","","","","","","AIR PLUS","","667963","B, C20, C38","07/31/2022","","","","","","","","","","","","","","","","AIRPLUS@GMAIL.COM","JONG PARK","","8420","MARIPOSA AVE","","CITRUS HEIGHTS","CA","95610","","","","","","","","","","","","","","","MAN:2205041114299996","","","","HVAC","298.44","228.72","69.719999999999999","","0","00000000B4B444C8","2847456291","0"
"13469","ROOF RECOVERY INC.","5744 LONETREE BLVD","","Rocklin,","CA","95765","5744 LONETREE BLVD","","Rocklin,","CA","95765","9166789786","","","CONTRACTOR","5033","","","LIMITED LIABILITY CORPORATION","","","","","","","","","","","ROOF RECOVERY INC.","","1054860","C39","06/30/2023","","","","","","","","","","","","","","","","CONTACTUS@ROOFRECOVERYSAC.COM","AUREL ROSIU","","5744","LONETREE BLVD","","Rocklin,","CA","95765","","","","","","","","","","","","","","","MAN:2205201122394084","","","","CONSTRUCTION","298.44","228.72","69.719999999999999","","0","00000000B4B44B5D","2861137617","0"
"13475","GOOD LIFE FIRE RESTORATION","3720 MADISON AVE STE 250","","North Highlands","CA","95660","3720 MADISON AVENUE STE 250","","North Highlands","CA","95660","9169703535","","","CONTRACTOR","1521","","","","","","","","","","","","","","GOOD LIFE FIRE RESTORATION","","979670","B","12/31/2022","","","","","","","","","","","","","","","","INFO@GOODLIFECONSTRUCTION.COM","AMDREW TUPIKOV","","3720","MADISON AVENUE STE 250","","North Highlands","CA","95660","","","","","","","","","","","","","","","MAN:2206010128391868","","","","CONSTRUCTION","298.44","228.72","69.719999999999999","","0","00000000B4B44D88","2869721579","0"
"13476","JTE ELECTRICAL INC.","1101 NATIONAL DR. STE D","","SACRAMENTO","CA","95834","1101 NATIONAL DR. STE D","","SACRAMENTO","CA","95834","9163067534","","","CONTRACTOR","1731","","","LIMITED LIABILITY CORPORATION","","","","","","","","","","","JTE ELECTRICAL INC.","","1062500","C10, B","01/31/2024","","","","","","","","","","","","","","","","MARYK@JTE-ELECTRICAL.COM","JIM TIDWELL","","1101","NATIONAL DR. STE D","","SACRAMENTO","CA","95834","","","","","","","","","","","","","","","MAN:2206010246091995","","","","ELECTRICAL","298.44","228.72","69.719999999999999","","0","00000000B4B44E59","2869960281","0"
"13490","CALIFORNIA ALL STEEL CARPORTS","85 SANTA FE AVE","","FRESNO","CA","93721","85 SANTA FE AVE","","FRESNO","CA","93721","5593546723","","","CONTRACTOR","","","","LIMITED LIABILITY CORPORATION","","","","","","","","","","","CALIFORNIA ALL STEEL CARPORTS","","1010394","C51","01/31/2024","","","","","","","","","","","","","","","","FLOR@CALIFORNIAALLSTEEL.COM","FLORENCIO TORRES","","85","SANTA FE AVE","","FRESNO","CA","93721","","","","","","","","","","","","","","","MAN:2206231115377103","","","","CONSTRUCTION","298.44","228.72","69.719999999999999","","0","00000000B4B45265","2886362775","0"
"13497","DENNIS UPDERGRAFF AND SONS","P.O. BOX 1226","","Clarksburg","CA","95612","P.O. BOX 1226","","Clarksburg","CA","95612","9168016370","","","CONTRACTOR","1522","","","SOLE PROPRIETORSHIP","","","","","","","","","","","DENNIS UPDERGRAFF AND SONS","","953128","B","10/31/2022","","","","","","","","","","","","","","","","DENNISUPDEGRAFFANDSONS@GMAIL.COM","DENNIS UPDEGRAFF","","","P.O. BOX 1226","","Clarksburg","CA","95612","","","","","","","","","","","","","","","MAN:2207110959408580","","","","CONSTRUCTION","298.44","228.72","69.719999999999999","","0","00000000B4B454ED","2899311187","0"
"13498","COLEMAN ENVIRONMENTAL ENGINEERING, INC","P.O. BOX 1020","","UPPER LAKE","CA","95485","85 E. HIGHWAY 20","","UPPER LAKE","CA","95485","7757420677","","","CONTRACTOR","1795","","","CORPORATION","","","","","","","","","","","COLEMAN ENVIRONMENTAL  ENGINEERING, INC","","764005","A, C21, ASB, HAZ","06/30/2024","","","","","","","","","","","","","","","","MATTHEW.NICELY@COLEMANENV.COM","TRACEY COLEMAN","","85","E. HIGHWAY 20","","UPPER LAKE","CA","95485","","","","","","","","","","","","","","","MAN:2207120822209315","","","","CONSTRUCTION","298.44","228.72","69.719999999999999","","0","00000000B4B45594","2900580446","0"
"13504","NERI BROTHERS CONSTRUCTION","625 FOUNTAIN WAY","","DIXON","CA","95620","625 FOUNTAIN WAY","","DIXON","CA","95620","5308674833","","","CONTRACTOR","1521","","","PARTNERSHIP","","","","","","","","","","","NERI BROTHERS CONSTRUCTION","","1048240","B","12/31/2022","","","","","","","","","","","","","","","","DN18722@GMAIL.COM","DANIEL NERI","","625","FOUNTAIN WAY","","DIXON","CA","95620","","","","","","","","","","","","","","","MAN:2207190208525117","","","","CONSTRUCTION","298.44","228.72","69.719999999999999","","0","00000000B4B456F7","2907486098","0"
"13506","VOGUE HOMES","1716 35TH STREET","","SACRAMENTO","CA","95816","1716 35TH STREET","","SACRAMENTO","CA","95816","","","","CONTRACTOR","1521","","","SOLE PROPRIETORSHIP","","","","","","","","","","","VOGUE HOMES","","413196","B","10/31/2023","","","","","","","","","","","","","","","","","ROBERT TELLESEN","","1716","35TH STREET","","SACRAMENTO","CA","95816","","","","","","","","","","","","","","","MAN:2207201111015949","","","","CONSTRUCTION","298.44","228.72","69.719999999999999","","0","00000000B4B457DC","2908238717","0"
"13508","PARKER CONSTRUCTION","4443 CLANCY LANE","","VACAVILLE,","CA","95688","4443 CLANCY LANE","","VACAVILLE,","CA","95688","7073342499","","","CONTRACTOR","1521","","","SOLE PROPRIETORSHIP","","","","","","","","","","","PARKER CONSTRUCTION","","1029466","B","07/31/2023","","","","","","","","","","","","","","","","PARKERCONSTRUCTIONCO@OUTLOOK.COM","SCOTT PARKER","","4443","CLANCY LANE","","VACAVILLE,","CA","95688","","","","","","","","","","","","","","","MAN:2207210846326523","","","","CONSTRUCTION","298.44","228.72","69.719999999999999","","0","00000000B4B4592E","2909140586","0"
"13510","DECAL CONSTRUCTION","13734 COUNTY ROAD 97F","","WOODLAND","CA","95695","13734 COUNTY ROAD 97F","","WOODLAND","CA","95695","5306815733","","","CONTRACTOR","1521","","","","","","13510","","","","","","","","DECAL CONSTRUCTION","","1072178","B","12/31/2022","","","","","","","","","","","","","","","","DECALFIVE@GMAIL.COM","DEAN CALONDER","","13734","COUNTY ROAD 97F","","WOODLAND","CA","95695","","","","","","","","","","","","","","","MAN:2207220109448168","","","","CONSTRUCTION","298.44","228.72","69.719999999999999","","0","00000000B4B4597C","2910101044","0"
"13511","VIRTUE ROOFING","821 ATCHISON DRIVE","","VACAVILLE","CA","95687","821 ATCHISON DRIVE","","VACAVILLE","CA","95687","7076282488","","","CONTRACTOR","1761","","","SOLE PROPRIETORSHIP","","","","","","","","","","","VIRTUE ROOFING","","1040761","C39","06/30/2024","","","","","","","","","","","","","","","","VIRTUEROOFING@GMAIL.COM","MANUEL GARCIA","","821","ATCHISON DRIVE","","VACAVILLE","CA","95687","","","","","","","","","","","","","","","MAN:2207260842169277","","","","ROOFING","298.44","228.72","69.719999999999999","","0","00000000B4B459C0","2912019084","0"
"13521","WEBER BUILDS INC","7052 WEST LN","","Granite Bay","CA","95746","7052 WEST LN","","Granite Bay","CA","95746","4088361615","","","CONTRACTOR","1542","","","CORPORATION","","","","","","","","","","","WEBER BUILDS INC.","","948254","B","04-30-2023","","","","","","","","","","","","","","","","WEBERBUILDSINC@GMAIL.COM","ERIC ERBER","","7052","WEST LN","","Granite Bay","CA","95746","","","","","","","","","","","","","","","MAN:2208191008283806","","","","CONSTRUCTION","298.44","228.72","69.719999999999999","","0","00000000B4B45E8F","2935472327","0"
"13522","ARVO Solar","PO BOX 430","","Clements","CA","95227","PO BOX 430","","Clements","CA","95227","8332786892","","","CONTRACTOR","3674","","","LIMITED LIABILITY CORPORATION","","","","","","","","","","","ARVO Solar","","1093996","C46","07/31/2024","","","","","","","","","","","","","","","","permits@goarvo.com","Jon Philip Hortan","","","PO BOX 430","","Clements","CA","95227","","","","","","","","","","","","","","","MAN:2208231125366628","","","","ELECTRICAL","298.44","228.72","69.719999999999999","","0","00000000B4B45EDB","2938260034","0"
"13530","MOORE ELECTRIC","7892 JUDY LANE","","VACAVILLE","CA","95688","7892 JUDY LANE","","VACAVILLE","CA","95688","7076893107","","","CONTRACTOR","1731","","","SOLE PROPRIETORSHIP","","","","","","","","","","","MOORE ELECTRIC","","974694","C10","07/31/2024","","","","","","","","","","","","","","","","","WILLIAM MOORE","","7892","JUDY LANE","","VACAVILLE","CA","95688","","","","","","","","","","","","","","","MAN:2209070933447162","","","","ELECTRICAL","298.44","228.72","69.719999999999999","","0","00000000B4B46142","2950325676","0"
"13536","OJV CONSTRUCTION INC.","10282 IRON ROCK WAY","","ELK GROVE WAY","CA","95624","10282 IRON ROCK WAY","","ELK GROVE","CA","95624","9168416754","","","CONTRACTOR","3446","","","CORPORATION","","","","","","","","","","","OJV CONSTRUCTION","","1005179","C43, C20","07/31/2023","","","","","","","","","","","","","","","","CLARSEN.OJVCONSTRUCTION@YAHOO.COM","OMAR DIAZ","","10282","IRON ROCK WAY","","ELK GROVE","CA","95624","","","","","","","","","","","","","","","MAN:2209160852034567","","","","HVAC","298.44","228.72","69.719999999999999","","0","00000000B4B4640F","2959409230","0"
